Avg BPM: 72.0 - Stop Counter: 0
Avg BPM: 69.0 - Stop Counter: 0
Avg BPM: 65.0 - Stop Counter: 0
Avg BPM: 56.0 - Stop Counter: 0
Avg BPM: 53.0 - Stop Counter: 1
Avg BPM: 47.0 - Stop Counter: 2
Avg BPM: 39.0 - Stop Counter: 3
Avg BPM: 42.0 - Stop Counter: 1
Avg BPM: 59.0 - Stop Counter: 1
Avg BPM: 45.0 - Stop Counter: 2
Avg BPM: 50.0 - Stop Counter: 3
Avg BPM: 42.0 - Stop Counter: 1
Avg BPM: 39.0 - Stop Counter: 2
Avg BPM: 43.0 - Stop Counter: 3
